#{"t_start": 1632671971.0842528, "env_id": null}
r,l,t 
1.238095,11,1864.713728
-0.833333,8,1864.734701
1.190476,9,1864.758632
1.238095,11,1864.786559
1.214286,10,1864.811491
-9.619048,17,1864.974031
1.095238,5,1864.987994
1.357143,16,1865.025917
1.095238,5,1865.03889
1.142857,7,1865.05784
-0.857143,7,1865.076789
1.261905,12,1865.106706
1.214286,10,1865.132631
1.071429,4,1865.143608
-0.761905,11,1865.171528
1.119048,6,1865.189455
1.285714,13,1865.22137
1.285714,13,1865.252287
1.119048,6,1865.267247
-0.833333,8,1865.288191
-9.785714,10,1865.312127
1.095238,5,1865.325125
1.261905,12,1865.355044
-0.880952,6,1865.371991
1.166667,8,1865.392936
1.119048,6,1865.408892
-0.809524,9,1865.432829
-9.761905,11,1865.459732
1.214286,10,1865.48469
-9.690476,14,1865.518574
1.261905,12,1865.547497
1.285714,13,1865.579436
1.142857,7,1865.597388
-9.666667,15,1865.753964
-0.857143,7,1865.771916
1.190476,9,1865.794855
1.071429,4,1865.805826
-0.714286,13,1865.839735
1.261905,12,1865.870652
1.166667,8,1865.891596
-0.833333,8,1865.91254
1.238095,11,1865.940465
1.261905,12,1865.970386
1.166667,8,1865.991329
1.214286,10,1866.016263
-0.857143,7,1866.035212
1.119048,6,1866.051169
1.071429,4,1866.06214
1.119048,6,1866.078097
1.238095,11,1866.106023
1.285714,13,1866.137937
-9.619048,17,1866.178828
-0.809524,9,1866.203761
-0.857143,7,1866.22271
1.214286,10,1866.248641
1.190476,9,1866.27158
-0.857143,7,1866.290529
-9.619048,17,1866.331419
1.142857,7,1866.349371
-9.785714,10,1866.374305
-9.666667,15,1866.529957
1.166667,8,1866.550903
1.190476,9,1866.572845
1.142857,7,1866.590797
-0.857143,7,1866.611732
-0.738095,12,1866.643649
1.238095,11,1866.672588
1.095238,5,1866.686533
1.095238,5,1866.700495
1.214286,10,1866.726431
1.214286,10,1866.752363
1.095238,5,1866.76632
1.261905,12,1866.797237
1.238095,11,1866.825178
1.333333,15,1866.863067
1.142857,7,1866.883007
1.166667,8,1866.902954
-0.904762,5,1866.918911
1.285714,13,1866.950825
1.214286,10,1866.977778
1.238095,11,1867.005679
-0.785714,10,1867.03161
-9.785714,10,1867.057547
1.095238,5,1867.071503
-0.761905,11,1867.101422
-0.785714,10,1867.12835
-0.785714,10,1867.155279
-0.761905,11,1867.312863
1.214286,10,1867.338788
1.095238,5,1867.352757
1.238095,11,1867.38065
1.238095,11,1867.409598
-0.761905,11,1867.43852
1.309524,14,1867.474433
1.238095,11,1867.503348
-9.785714,10,1867.528255
1.261905,12,1867.559204
1.095238,5,1867.57414
1.309524,14,1867.610068
1.119048,6,1867.627016
1.214286,10,1867.652947
1.214286,10,1867.678886
-9.714286,13,1867.710793
1.214286,10,1867.742683
1.214286,10,1867.769609
-9.690476,14,1867.804547
1.214286,10,1867.830479
1.142857,7,1867.849421
-9.761905,11,1867.876356
-0.738095,12,1867.908264
1.238095,11,1867.939188
-0.904762,5,1867.95514
-0.857143,7,1867.975086
1.261905,12,1868.135661
1.214286,10,1868.162583
1.238095,11,1868.191505
1.071429,4,1868.202476
1.119048,6,1868.220403
1.333333,15,1868.257305
1.261905,12,1868.28725
1.285714,13,1868.321159
1.261905,12,1868.351079
1.285714,13,1868.383991
-0.809524,9,1868.408925
-0.904762,5,1868.423885
-0.857143,7,1868.443807
1.285714,13,1868.476743
1.071429,4,1868.488716
-0.785714,10,1868.515646
1.333333,15,1868.553544
1.238095,11,1868.582466
1.214286,10,1868.607367
1.214286,10,1868.633323
1.214286,10,1868.659263
1.238095,11,1868.688178
-0.666667,15,1868.726075
-9.690476,14,1868.761996
1.238095,11,1868.91757
1.261905,12,1868.949477
1.095238,5,1868.963441
1.190476,9,1868.987377
1.214286,10,1869.014304
1.166667,8,1869.035249
-0.809524,9,1869.060182
1.190476,9,1869.08312
1.357143,16,1869.124012
1.166667,8,1869.144966
1.190476,9,1869.168891
1.285714,13,1869.201803
-0.809524,9,1869.226711
-0.928571,4,1869.239676
1.285714,13,1869.272588
1.261905,12,1869.303505
1.261905,12,1869.335445
-9.785714,10,1869.360384
1.142857,7,1869.378336
1.214286,10,1869.404261
1.214286,10,1869.430192
1.166667,8,1869.451141
1.309524,14,1869.487041
1.142857,7,1869.505989
-0.809524,9,1869.531894
1.285714,13,1869.564833
1.190476,9,1869.718426
1.214286,10,1869.748316
1.285714,13,1869.784252
1.214286,10,1869.810181
1.190476,9,1869.834121
-9.690476,14,1869.86902
-0.809524,9,1869.89296
1.095238,5,1869.906922
-0.642857,16,1869.947809
1.095238,5,1869.962768
-9.690476,14,1869.996676
1.119048,6,1870.013631
1.142857,7,1870.03159
1.166667,8,1870.053529
1.238095,11,1870.08145
-0.809524,9,1870.105385
-9.666667,15,1870.143306
1.142857,7,1870.161236
-0.833333,8,1870.184175
1.190476,9,1870.207113
-0.714286,13,1870.242992
1.309524,14,1870.278895
1.214286,10,1870.303854
1.095238,5,1870.317792
-0.738095,12,1870.349731
1.166667,8,1870.370676
1.095238,5,1870.384638
1.214286,10,1870.53923
-0.761905,11,1870.56915
1.261905,12,1870.600061
1.190476,9,1870.623997
-0.761905,11,1870.65292
1.238095,11,1870.681843
1.190476,9,1870.704781
1.261905,12,1870.735699
1.261905,12,1870.765619
-0.833333,8,1870.788569
-0.761905,11,1870.81748
1.142857,7,1870.836436
1.119048,6,1870.853392
-0.785714,10,1870.880322
-9.714286,13,1870.912226
1.238095,11,1870.940151
1.357143,16,1870.980045
-9.714286,13,1871.011959
-0.857143,7,1871.031906
1.261905,12,1871.062825
-9.761905,11,1871.09172
-0.714286,13,1871.125655
1.166667,8,1871.147597
-0.642857,16,1871.319157
-0.833333,8,1871.343084
-0.857143,7,1871.363021
-0.785714,10,1871.390945
1.261905,12,1871.420866
1.166667,8,1871.441811
1.095238,5,1871.455772
1.119048,6,1871.472726
1.214286,10,1871.49766
1.214286,10,1871.524593
1.309524,14,1871.560492
1.190476,9,1871.584428
1.238095,11,1871.612354
1.261905,12,1871.642274
1.142857,7,1871.661239
1.238095,11,1871.689147
-0.833333,8,1871.711089
-0.809524,9,1871.736024
1.285714,13,1871.768934
1.261905,12,1871.799851
1.309524,14,1871.835755
-0.880952,6,1871.853707
1.309524,14,1871.888614
1.309524,14,1871.92352
1.095238,5,1871.937483
1.285714,13,1871.970395
1.214286,10,1872.124988
1.190476,9,1872.148917
1.190476,9,1872.172853
1.238095,11,1872.201776
1.261905,12,1872.232693
-9.690476,14,1872.266604
1.214286,10,1872.292508
1.214286,10,1872.319436
1.142857,7,1872.337431
1.190476,9,1872.361349
1.309524,14,1872.396262
1.238095,11,1872.42319
-0.761905,11,1872.451115
-9.785714,10,1872.477014
-0.785714,10,1872.504939
1.119048,6,1872.519925
-9.785714,10,1872.544858
1.095238,5,1872.558821
1.285714,13,1872.591745
-0.761905,11,1872.619668
1.190476,9,1872.642611
-0.833333,8,1872.66354
1.238095,11,1872.691473
-0.809524,9,1872.715376
-9.642857,16,1872.891936
1.190476,9,1873.038513
1.261905,12,1873.069461
1.214286,10,1873.096381
1.166667,8,1873.118323
1.357143,16,1873.158216
-9.785714,10,1873.184147
1.190476,9,1873.207105
-0.809524,9,1873.231021
1.261905,12,1873.260952
-0.761905,11,1873.289871
1.285714,13,1873.323749
-9.690476,14,1873.357683
-0.785714,10,1873.384611
-0.833333,8,1873.405562
-0.738095,12,1873.43648
1.285714,13,1873.468386
1.238095,11,1873.496313
1.095238,5,1873.511282
1.142857,7,1873.529229
1.166667,8,1873.550167
1.309524,14,1873.585074
1.238095,11,1873.613001
1.095238,5,1873.626962
1.166667,8,1873.646915
1.095238,5,1873.660879
1.166667,8,1873.680825
1.214286,10,1873.830425
1.380952,17,1873.872309
-0.809524,9,1873.896242
1.238095,11,1873.924167
1.285714,13,1873.956081
1.166667,8,1873.978023
1.261905,12,1874.006952
-0.738095,12,1874.037862
1.333333,15,1874.074771
-0.619048,17,1874.117649
1.190476,9,1874.141585
1.071429,4,1874.152556
1.190476,9,1874.175476
-0.809524,9,1874.200428
-0.833333,8,1874.221372
1.238095,11,1874.249306
-0.642857,16,1874.289191
-9.785714,10,1874.315096
-0.619048,17,1874.357034
1.214286,10,1874.382952
1.238095,11,1874.409876
1.285714,13,1874.44076
1.142857,7,1874.459714
1.214286,10,1874.608337
1.190476,9,1874.631281
1.238095,11,1874.660197
-0.666667,15,1874.698096
1.166667,8,1874.719041
-0.714286,13,1874.752978
-0.809524,9,1874.776885
-9.619048,17,1874.817784
-0.761905,11,1874.846704
1.285714,13,1874.879611
1.190476,9,1874.902549
1.142857,7,1874.920507
1.214286,10,1874.945434
1.166667,8,1874.965388
1.190476,9,1874.987329
1.142857,7,1875.005281
1.119048,6,1875.022228
-0.904762,5,1875.036226
1.214286,10,1875.062122
1.142857,7,1875.081072
1.095238,5,1875.096006
-0.785714,10,1875.122959
1.190476,9,1875.145898
-0.809524,9,1875.169835
1.285714,13,1875.202752
-9.714286,13,1875.234661
-0.904762,5,1875.248623
1.119048,6,1875.392214
1.166667,8,1875.41216
1.142857,7,1875.431148
-9.714286,13,1875.461061
1.190476,9,1875.483993
1.119048,6,1875.499951
1.142857,7,1875.5189
1.261905,12,1875.548835
1.309524,14,1875.582704
1.119048,6,1875.598693
1.214286,10,1875.623619
1.119048,6,1875.639577
1.190476,9,1875.662521
-0.833333,8,1875.684465
1.238095,11,1875.711388
1.261905,12,1875.742302
-0.738095,12,1875.772228
1.190476,9,1875.795173
1.238095,11,1875.823094
1.285714,13,1875.855001
-0.857143,7,1875.874947
1.142857,7,1875.892899
1.142857,7,1875.911849
-9.738095,12,1875.940747
1.285714,13,1875.972695
1.261905,12,1876.002616
1.214286,10,1876.027547
1.119048,6,1876.16817
-9.761905,11,1876.195115
-0.761905,11,1876.224014
1.214286,10,1876.249943
1.166667,8,1876.270888
1.214286,10,1876.29684
1.190476,9,1876.32073
-0.809524,9,1876.345662
1.238095,11,1876.373588
-0.690476,14,1876.407498
1.142857,7,1876.425481
-0.857143,7,1876.444432
1.285714,13,1876.476313
1.238095,11,1876.504263
1.238095,11,1876.532195
1.095238,5,1876.546151
-0.809524,9,1876.57009
1.333333,15,1876.606988
1.238095,11,1876.634914
1.190476,9,1876.657858
-0.714286,13,1876.692759
1.214286,10,1876.718697
1.214286,10,1876.744621
1.142857,7,1876.76258
1.261905,12,1876.792492
1.261905,12,1876.947085
1.238095,11,1876.974978
1.119048,6,1876.990969
-0.619048,17,1877.033846
1.071429,4,1877.045814
-9.690476,14,1877.079723
-0.738095,12,1877.111638
-0.833333,8,1877.133579
1.142857,7,1877.151545
-0.880952,6,1877.168493
-0.880952,6,1877.185442
1.190476,9,1877.209376
-0.690476,14,1877.244283
-0.690476,14,1877.27919
1.166667,8,1877.300134
1.119048,6,1877.3161
-0.761905,11,1877.344017
-0.833333,8,1877.366955
1.142857,7,1877.384882
1.261905,12,1877.414835
-0.761905,11,1877.442753
1.142857,7,1877.460712
1.119048,6,1877.476662
1.309524,14,1877.511568
1.238095,11,1877.539493
-0.761905,11,1877.567426
-0.857143,7,1877.589335
1.285714,13,1877.749906
-0.761905,11,1877.779825
1.261905,12,1877.810786
1.214286,10,1877.835709
1.142857,7,1877.85366
1.261905,12,1877.883574
1.166667,8,1877.904517
1.285714,13,1877.936431
1.214286,10,1877.962369
1.166667,8,1877.985276
-0.761905,11,1878.013243
1.214286,10,1878.038159
-0.761905,11,1878.066085
-0.880952,6,1878.084036
1.166667,8,1878.107948
1.261905,12,1878.136902
1.214286,10,1878.161829
-0.690476,14,1878.196742
1.309524,14,1878.230655
1.285714,13,1878.262567
1.238095,11,1878.28949
-0.761905,11,1878.318409
-9.738095,12,1878.347332
-0.857143,7,1878.367285
-9.642857,16,1878.532811
1.333333,15,1878.570734
1.166667,8,1878.591678
1.214286,10,1878.617617
-0.833333,8,1878.638564
1.214286,10,1878.664483
1.119048,6,1878.680441
-0.785714,10,1878.707349
1.190476,9,1878.731309
1.166667,8,1878.752254
1.190476,9,1878.775187
-0.928571,4,1878.787155
1.095238,5,1878.801117
-9.666667,15,1878.837022
-0.761905,11,1878.865944
1.142857,7,1878.884903
1.214286,10,1878.909829
1.166667,8,1878.929784
-0.738095,12,1878.960691
1.166667,8,1878.981644
1.285714,13,1879.013557
1.261905,12,1879.04347
1.285714,13,1879.076381
1.333333,15,1879.113283
1.142857,7,1879.132234
1.095238,5,1879.145199
-9.738095,12,1879.299759
-0.785714,10,1879.326712
-0.785714,10,1879.35364
-9.714286,13,1879.387523
1.357143,16,1879.42642
-0.785714,10,1879.453372
1.309524,14,1879.487289
1.190476,9,1879.510232
1.238095,11,1879.537123
1.190476,9,1879.559096
-0.714286,13,1879.592999
1.214286,10,1879.617907
1.119048,6,1879.63389
1.261905,12,1879.664808
1.142857,7,1879.682759
1.142857,7,1879.701708
1.261905,12,1879.731628
1.261905,12,1879.762545
-9.666667,15,1879.79845
1.261905,12,1879.829341
-9.690476,14,1879.863276
1.190476,9,1879.887212
-0.857143,7,1879.906167
1.285714,13,1879.938077
1.309524,14,1880.094657
-0.857143,7,1880.113606
1.214286,10,1880.139553
-0.738095,12,1880.170455
1.095238,5,1880.184417
1.238095,11,1880.212342
1.166667,8,1880.233292
-0.761905,11,1880.262208
1.214286,10,1880.288139
1.261905,12,1880.318059
1.285714,13,1880.349973
1.071429,4,1880.361941
1.142857,7,1880.379896
-0.857143,7,1880.399848
1.238095,11,1880.427741
1.238095,11,1880.455691
1.238095,11,1880.48263
1.214286,10,1880.50855
-0.738095,12,1880.539475
1.285714,13,1880.570384
-0.785714,10,1880.597314
1.071429,4,1880.60928
1.190476,9,1880.631221
1.142857,7,1880.65017
1.190476,9,1880.672123
1.214286,10,1880.69805
1.119048,6,1880.713011
1.285714,13,1880.867564
1.309524,14,1880.903502
1.190476,9,1880.926441
-9.761905,11,1880.953359
-0.857143,7,1880.973305
1.142857,7,1880.991258
-0.833333,8,1881.013199
-0.714286,13,1881.046111
1.166667,8,1881.067055
1.261905,12,1881.097972
1.261905,12,1881.127892
-0.880952,6,1881.145846
-0.785714,10,1881.171776
-0.809524,9,1881.195718
1.095238,5,1881.208676
1.261905,12,1881.239593
-0.809524,9,1881.263529
-0.904762,5,1881.278489
1.119048,6,1881.294447
-9.690476,14,1881.329359
1.261905,12,1881.359278
1.095238,5,1881.373235
1.142857,7,1881.391196
1.119048,6,1881.407152
1.119048,6,1881.423078
1.119048,6,1881.439059
1.190476,9,1881.462996
-0.785714,10,1881.487936
1.095238,5,1881.501901
-0.714286,13,1881.659469
1.238095,11,1881.687396
-0.809524,9,1881.711339
-0.928571,4,1881.723317
-0.761905,11,1881.752241
1.238095,11,1881.780148
1.142857,7,1881.798107
-0.738095,12,1881.831032
-0.857143,7,1881.850957
1.166667,8,1881.870904
1.190476,9,1881.893844
-0.880952,6,1881.911811
1.190476,9,1881.934734
1.142857,7,1881.953682
-0.785714,10,1881.979613
1.214286,10,1882.004547
1.095238,5,1882.018517
-0.833333,8,1882.039462
1.095238,5,1882.053423
-0.809524,9,1882.076355
-0.690476,14,1882.112259
1.119048,6,1882.128216
1.238095,11,1882.156141
1.285714,13,1882.189053
1.166667,8,1882.208975
1.166667,8,1882.229951
1.309524,14,1882.263859
-0.880952,6,1882.280807
1.119048,6,1882.296772
1.333333,15,1882.458332
-0.904762,5,1882.473268
1.214286,10,1882.499198
-0.761905,11,1882.528146
1.119048,6,1882.543113
1.214286,10,1882.568045
1.142857,7,1882.586989
1.285714,13,1882.6199
-9.714286,13,1882.650817
1.166667,8,1882.670764
1.119048,6,1882.687719
1.214286,10,1882.71365
1.119048,6,1882.728622
1.166667,8,1882.749561
1.142857,7,1882.767514
1.214286,10,1882.792453
-0.761905,11,1882.821368
1.190476,9,1882.8443
1.261905,12,1882.874196
1.214286,10,1882.90015
1.190476,9,1882.923089
-9.690476,14,1882.957
1.119048,6,1882.972961
-0.880952,6,1882.989911
1.238095,11,1883.017836
1.190476,9,1883.04178
1.238095,11,1883.069698
1.166667,8,1883.213303
1.142857,7,1883.231255
1.071429,4,1883.243223
1.190476,9,1883.266161
1.166667,8,1883.286118
1.119048,6,1883.302065
-9.619048,17,1883.342956
1.190476,9,1883.364897
1.238095,11,1883.392822
1.095238,5,1883.406785
1.285714,13,1883.4387
1.166667,8,1883.459644
1.285714,13,1883.492556
-0.690476,14,1883.527462
-0.809524,9,1883.551398
1.285714,13,1883.583313
1.285714,13,1883.615227
-9.690476,14,1883.649137
1.238095,11,1883.677063
1.261905,12,1883.706982
1.285714,13,1883.738896
-0.857143,7,1883.758843
1.333333,15,1883.79476
1.261905,12,1883.824667
1.166667,8,1883.845611
1.142857,7,1883.987232
-0.809524,9,1884.011193
1.261905,12,1884.042085
-0.809524,9,1884.066021
-9.690476,14,1884.098933
-0.857143,7,1884.11888
1.238095,11,1884.145808
1.214286,10,1884.169744
1.214286,10,1884.195674
1.261905,12,1884.224597
1.142857,7,1884.243546
-0.809524,9,1884.266485
-9.690476,14,1884.299397
-0.690476,14,1884.335301
1.214286,10,1884.360234
-0.785714,10,1884.386165
1.166667,8,1884.407109
1.261905,12,1884.437028
-9.761905,11,1884.465952
1.309524,14,1884.500858
1.190476,9,1884.523797
-0.761905,11,1884.552719
1.214286,10,1884.577678
1.261905,12,1884.60857
-0.857143,7,1884.627519
1.095238,5,1884.765151
1.142857,7,1884.7841
1.285714,13,1884.817012
-0.833333,8,1884.838953
1.119048,6,1884.855908
-0.880952,6,1884.871865
1.285714,13,1884.904777
-0.785714,10,1884.930707
1.261905,12,1884.961625
1.166667,8,1884.981572
1.095238,5,1884.994537
1.333333,15,1885.031438
1.238095,11,1885.058366
1.142857,7,1885.077315
-0.785714,10,1885.103246
1.333333,15,1885.140147
-0.904762,5,1885.15411
1.190476,9,1885.177048
1.142857,7,1885.195998
1.119048,6,1885.211955
-0.785714,10,1885.237886
1.142857,7,1885.255838
1.261905,12,1885.285758
1.190476,9,1885.307699
1.214286,10,1885.332632
-0.809524,9,1885.356568
1.261905,12,1885.386488
1.238095,11,1885.541075
1.119048,6,1885.557032
-0.833333,8,1885.577976
1.071429,4,1885.588946
1.214286,10,1885.61388
1.190476,9,1885.635821
1.214286,10,1885.661752
1.238095,11,1885.68868
1.238095,11,1885.716605
-9.785714,10,1885.740541
1.190476,9,1885.763479
-9.738095,12,1885.792402
1.238095,11,1885.820327
1.238095,11,1885.848253
1.166667,8,1885.868199
-0.880952,6,1885.884156
-0.714286,13,1885.917068
-0.880952,6,1885.934023
1.190476,9,1885.956962
