#{"t_start": 1632727181.1967397, "env_id": null}
r,l,t 
1.285714,13,696.181046
1.119048,6,696.202563
-9.761905,11,696.237854
-0.809524,9,696.272097
1.142857,7,696.299951
-0.857143,7,696.327876
-9.785714,10,696.362358
1.309524,14,696.409659
-0.761905,11,696.450001
-9.785714,10,696.484927
-9.761905,11,696.524292
1.095238,5,696.543923
1.214286,10,696.577852
1.357143,16,696.630076
-0.666667,15,696.68015
1.142857,7,696.705876
-0.857143,7,696.73102
1.190476,9,696.763095
1.119048,6,696.78412
-9.666667,15,696.848378
-0.857143,7,696.882104
1.261905,12,696.937861
-0.595238,18,697.002598
1.119048,6,697.024334
-0.714286,13,697.06729
-9.857143,7,697.093191
-0.738095,12,697.138088
1.190476,9,697.172095
-0.904762,5,697.191952
-0.761905,11,697.231678
1.190476,9,697.264249
-0.714286,13,697.310098
1.166667,8,697.335374
1.190476,9,697.365344
-9.666667,15,697.412389
1.142857,7,697.435848
-9.785714,10,697.470198
-9.761905,11,697.5091
1.095238,5,697.526923
-0.904762,5,697.54595
1.285714,13,697.589395
-0.690476,14,697.636795
-0.738095,12,697.678298
-0.880952,6,697.702016
-0.761905,11,697.737976
1.357143,16,697.787871
-0.785714,10,697.820074
-0.714286,13,697.864835
-0.809524,9,697.894901
1.238095,11,697.933537
-0.761905,11,697.970985
-9.690476,14,698.024064
-0.857143,7,698.065444
-9.714286,13,698.11691
1.190476,9,698.144308
-0.880952,6,698.168331
-0.809524,9,698.197901
-9.595238,18,698.253746
-0.785714,10,698.288217
-0.880952,6,698.310158
1.261905,12,698.352159
-0.690476,14,698.397198
1.214286,10,698.430264
1.238095,11,698.468197
1.119048,6,698.489141
1.285714,13,698.531221
-0.785714,10,698.566243
-0.714286,13,698.612093
-9.738095,12,698.651107
1.190476,9,698.682872
1.261905,12,698.725899
-0.761905,11,698.764916
1.119048,6,698.786294
-0.666667,15,698.835583
-9.666667,15,698.885795
-0.833333,8,698.913451
-0.809524,9,698.94241
1.095238,5,698.960359
-0.833333,8,698.990023
-9.666667,15,699.03981
1.166667,8,699.068691
-9.714286,13,699.110661
-0.690476,14,699.16263
1.190476,9,699.19861
1.261905,12,699.241942
1.238095,11,699.27695
1.166667,8,699.305891
-0.833333,8,699.335811
-0.714286,13,699.378063
-0.738095,12,699.42003
1.142857,7,699.443101
1.142857,7,699.464913
1.190476,9,699.494419
1.142857,7,699.519232
1.238095,11,699.554012
-0.833333,8,699.578945
-0.714286,13,699.624136
1.214286,10,699.657048
1.190476,9,699.686919
1.214286,10,699.720621
1.119048,6,699.740814
-9.666667,15,699.786034
1.166667,8,699.813057
-0.904762,5,699.832614
-9.738095,12,699.870733
-0.690476,14,699.915876
1.142857,7,699.938861
1.119048,6,699.958808
-0.738095,12,700.000927
-9.785714,10,700.033685
1.214286,10,700.067446
-0.857143,7,700.093098
1.166667,8,700.121043
-0.833333,8,700.147971
-9.761905,11,700.183295
-9.666667,15,700.231954
-9.785714,10,700.264375
1.214286,10,700.308293
-9.642857,16,700.368055
-9.690476,14,700.414136
-0.833333,8,700.441064
1.166667,8,700.468931
-0.761905,11,700.50683
-0.714286,13,700.552835
-0.761905,11,700.590744
1.214286,10,700.624085
-9.809524,9,700.653107
-0.809524,9,700.681069
-0.880952,6,700.705005
1.261905,12,700.743389
1.214286,10,700.776854
1.190476,9,700.807771
1.261905,12,700.846812
1.119048,6,700.866384
1.238095,11,700.904224
-0.785714,10,700.938055
-0.738095,12,700.977968
-9.666667,15,701.027255
1.214286,10,701.060173
1.142857,7,701.083101
1.214286,10,701.11701
-0.785714,10,701.153227
-9.690476,14,701.198576
1.119048,6,701.220068
-0.761905,11,701.259962
1.333333,15,701.311079
-9.642857,16,701.362012
-9.714286,13,701.401223
-9.738095,12,701.455896
-0.809524,9,701.490761
-0.761905,11,701.53282
-0.833333,8,701.560421
-0.809524,9,701.591987
1.190476,9,701.622205
-0.857143,7,701.645178
-9.761905,11,701.680088
-0.785714,10,701.713225
-0.785714,10,701.747304
-0.785714,10,701.782041
1.261905,12,701.820049
-9.738095,12,701.856972
1.142857,7,701.881764
-0.785714,10,701.916069
-9.714286,13,701.959627
1.190476,9,701.989662
-0.761905,11,702.026768
1.119048,6,702.050039
1.261905,12,702.089744
1.119048,6,702.109339
-9.761905,11,702.14425
-0.761905,11,702.18508
-0.714286,13,702.225115
-0.833333,8,702.255065
1.214286,10,702.288603
-9.690476,14,702.333979
-0.785714,10,702.367887
1.190476,9,702.395997
-0.738095,12,702.438041
1.142857,7,702.461013
1.095238,5,702.47802
1.142857,7,702.504387
-9.809524,9,702.531186
-0.857143,7,702.557204
1.309524,14,702.609074
1.166667,8,702.638024
-0.761905,11,702.680909
-9.714286,13,702.724792
-9.761905,11,702.76122
1.166667,8,702.787151
-9.809524,9,702.816459
-9.785714,10,702.849167
1.142857,7,702.873102
-0.833333,8,702.902094
1.095238,5,702.919977
1.190476,9,702.9489
1.095238,5,702.966025
1.166667,8,702.995028
-9.785714,10,703.026938
-0.809524,9,703.057916
-9.833333,8,703.08345
-0.833333,8,703.112067
1.119048,6,703.132051
-9.809524,9,703.159979
-0.833333,8,703.188083
-9.833333,8,703.212979
1.119048,6,703.231967
-0.880952,6,703.255703
-9.833333,8,703.279642
-0.833333,8,703.307345
-9.809524,9,703.336052
1.071429,4,703.349017
-9.833333,8,703.376301
1.119048,6,703.396247
-9.857143,7,703.421421
-9.833333,8,703.446666
-9.833333,8,703.473966
1.119048,6,703.494
1.119048,6,703.515283
-9.857143,7,703.540217
-9.880952,6,703.559802
-9.857143,7,703.583018
1.095238,5,703.6011
1.071429,4,703.616074
-9.857143,7,703.636186
1.119048,6,703.659722
1.119048,6,703.679852
-9.809524,9,703.709197
1.119048,6,703.731011
1.071429,4,703.746057
-9.880952,6,703.767001
1.095238,5,703.788946
-9.833333,8,703.82092
-9.857143,7,703.8479
1.095238,5,703.86503
1.095238,5,703.882982
-9.809524,9,703.910996
1.166667,8,703.937078
1.095238,5,703.954032
1.095238,5,703.971984
1.119048,6,703.992817
1.071429,4,704.00643
-9.809524,9,704.036354
1.095238,5,704.054628
1.071429,4,704.069628
1.119048,6,704.091238
-9.904762,5,704.108639
1.071429,4,704.123599
1.095238,5,704.141586
-9.857143,7,704.164837
-9.857143,7,704.188401
-9.880952,6,704.20735
1.071429,4,704.221402
1.071429,4,704.234677
1.119048,6,704.25755
1.119048,6,704.278448
-9.880952,6,704.297402
-9.857143,7,704.318545
-9.857143,7,704.341252
-9.880952,6,704.360221
1.095238,5,704.377794
1.071429,4,704.392595
-9.880952,6,704.411296
1.095238,5,704.428247
-9.857143,7,704.450902
-9.880952,6,704.471846
1.071429,4,704.483817
1.119048,6,704.505837
1.095238,5,704.522794
1.071429,4,704.536757
1.071429,4,704.550723
1.071429,4,704.56732
1.071429,4,704.58115
-9.880952,6,704.600096
-9.880952,6,704.621041
1.095238,5,704.639665
1.095238,5,704.658639
-9.904762,5,704.675338
1.142857,7,704.702098
-0.904762,5,704.720047
1.095238,5,704.738002
-9.880952,6,704.757949
1.119048,6,704.778893
-9.857143,7,704.802163
-9.880952,6,704.82308
1.095238,5,704.84198
1.071429,4,704.854859
1.119048,6,704.877094
-9.904762,5,704.902817
1.095238,5,704.924686
1.071429,4,704.939647
-9.880952,6,704.972404
-9.904762,5,704.989404
1.071429,4,705.003521
1.071429,4,705.018484
-9.880952,6,705.037223
-9.833333,8,705.065184
1.071429,4,705.080431
1.071429,4,705.095614
1.071429,4,705.110574
1.071429,4,705.130893
-9.904762,5,705.150836
-9.880952,6,705.174429
1.071429,4,705.190387
-9.857143,7,705.214883
1.071429,4,705.227848
1.095238,5,705.245748
1.071429,4,705.2628
-9.857143,7,705.287886
1.071429,4,705.300851
1.071429,4,705.315811
1.095238,5,705.335045
1.095238,5,705.354049
1.071429,4,705.369825
-0.904762,5,705.389981
1.071429,4,705.408213
1.095238,5,705.427626
-9.904762,5,705.446574
1.119048,6,705.46823
-9.857143,7,705.489176
1.071429,4,705.504209
1.095238,5,705.521163
1.095238,5,705.539115
1.071429,4,705.554075
1.071429,4,705.56988
1.095238,5,705.587051
1.119048,6,705.606998
1.095238,5,705.624027
1.119048,6,705.643974
1.095238,5,705.661973
-9.857143,7,705.683918
-0.857143,7,705.708055
1.095238,5,705.727197
-0.904762,5,705.748037
1.095238,5,705.767984
-9.880952,6,705.789795
1.119048,6,705.812078
1.095238,5,705.833253
1.119048,6,705.857476
1.119048,6,705.87893
1.095238,5,705.898876
-0.880952,6,705.921578
1.095238,5,705.941525
1.119048,6,705.963286
1.119048,6,705.984098
-9.761905,11,706.022032
1.190476,9,706.057095
1.166667,8,706.089247
1.071429,4,706.10528
1.095238,5,706.125048
-9.857143,7,706.148164
1.071429,4,706.164122
-9.833333,8,706.194062
-9.880952,6,706.216212
1.095238,5,706.234295
1.119048,6,706.256236
1.095238,5,706.274579
1.142857,7,706.299512
-9.880952,6,706.322524
-9.880952,6,706.341024
1.095238,5,706.357976
1.119048,6,706.379011
-9.833333,8,706.406937
-9.809524,9,706.436464
-0.880952,6,706.462927
-9.857143,7,706.488852
1.095238,5,706.508653
1.119048,6,706.531121
-9.833333,8,706.561007
-9.833333,8,706.585959
-9.880952,6,706.609012
1.095238,5,706.626484
1.095238,5,706.6441
1.095238,5,706.662055
-9.857143,7,706.684995
1.119048,6,706.704941
1.095238,5,706.723061
1.095238,5,706.742011
-9.857143,7,706.767676
-9.880952,6,706.788078
1.119048,6,706.808049
1.142857,7,706.830894
-9.880952,6,706.852859
1.119048,6,706.873858
1.166667,8,706.900804
-9.857143,7,706.926468
1.142857,7,706.951973
1.190476,9,706.983404
1.119048,6,707.006342
1.095238,5,707.024132
-9.857143,7,707.048048
-9.809524,9,707.075745
-9.761905,11,707.11874
1.142857,7,707.144287
1.095238,5,707.164334
1.214286,10,707.2116
1.095238,5,707.23378
-9.857143,7,707.261877
-9.833333,8,707.294789
1.119048,6,707.316096
-9.785714,10,707.349199
-0.857143,7,707.374201
-0.904762,5,707.394148
1.071429,4,707.405959
-0.833333,8,707.435879
-9.809524,9,707.4674
1.095238,5,707.489283
1.095238,5,707.510137
1.119048,6,707.534073
1.071429,4,707.552098
1.095238,5,707.571973
1.095238,5,707.591295
1.142857,7,707.615274
-9.857143,7,707.640805
1.095238,5,707.657761
1.095238,5,707.675714
-0.880952,6,707.697374
-9.833333,8,707.721311
1.142857,7,707.746083
1.142857,7,707.770019
1.166667,8,707.79602
-9.880952,6,707.816529
1.119048,6,707.836161
-9.857143,7,707.862092
1.119048,6,707.884288
1.119048,6,707.906855
1.142857,7,707.930756
1.071429,4,707.947452
-9.833333,8,707.975208
-9.833333,8,708.001139
1.166667,8,708.029064
-9.833333,8,708.055992
-9.833333,8,708.082026
-0.857143,7,708.108433
-9.809524,9,708.136965
1.142857,7,708.161604
1.095238,5,708.179917
-9.785714,10,708.214677
1.095238,5,708.234357
1.119048,6,708.256332
1.071429,4,708.272029
-9.857143,7,708.294453
1.071429,4,708.31143
1.071429,4,708.327552
-0.904762,5,708.346417
1.214286,10,708.380959
1.095238,5,708.399396
1.071429,4,708.417787
1.166667,8,708.445206
1.071429,4,708.461183
-9.833333,8,708.487114
-9.833333,8,708.512331
-9.833333,8,708.540168
1.119048,6,708.560001
-0.928571,4,708.576036
-9.833333,8,708.601061
1.071429,4,708.61602
1.095238,5,708.63497
-9.809524,9,708.665176
1.071429,4,708.679631
-9.880952,6,708.698845
1.071429,4,708.714335
1.119048,6,708.733929
1.071429,4,708.747891
1.071429,4,708.762851
-9.857143,7,708.785232
1.095238,5,708.803185
1.071429,4,708.819142
-9.833333,8,708.84607
-9.857143,7,708.870005
1.071429,4,708.885967
-9.880952,6,708.905536
1.071429,4,708.920334
1.119048,6,708.940285
1.071429,4,708.955245
-0.904762,5,708.97585
-9.904762,5,708.991808
1.071429,4,709.004804
-9.904762,5,709.020189
-9.880952,6,709.042214
1.071429,4,709.055176
1.119048,6,709.078977
1.071429,4,709.091754
1.095238,5,709.109506
1.071429,4,709.124746
1.095238,5,709.143021
1.095238,5,709.159975
-9.857143,7,709.18404
-9.857143,7,709.205065
1.095238,5,709.224015
1.095238,5,709.240969
-9.880952,6,709.26092
1.071429,4,709.276016
1.071429,4,709.290976
1.071429,4,709.305339
-9.857143,7,709.326287
1.119048,6,709.346935
1.095238,5,709.365233
-9.857143,7,709.389376
-9.833333,8,709.413962
-9.833333,8,709.440305
1.095238,5,709.4572
1.095238,5,709.476149
1.071429,4,709.497605
1.071429,4,709.513966
1.095238,5,709.541036
1.095238,5,709.583846
1.119048,6,709.605986
-9.880952,6,709.625632
-9.904762,5,709.641589
1.119048,6,709.662531
1.071429,4,709.678488
1.071429,4,709.693954
-9.857143,7,709.716588
1.071429,4,709.732445
1.071429,4,709.746629
1.071429,4,709.76063
1.095238,5,709.778842
-0.904762,5,709.798789
-9.880952,6,709.823177
-9.880952,6,709.843001
-9.880952,6,709.862947
-9.857143,7,709.886954
-9.880952,6,709.908583
1.095238,5,709.92788
1.095238,5,709.946011
1.071429,4,709.959974
1.071429,4,709.974196
1.095238,5,709.994143
1.071429,4,710.010054
1.095238,5,710.03
1.071429,4,710.045986
-9.880952,6,710.066504
1.071429,4,710.083149
1.071429,4,710.099109
-9.880952,6,710.118058
1.071429,4,710.133071
-9.880952,6,710.153018
1.095238,5,710.171968
-0.904762,5,710.190914
1.071429,4,710.205951
1.095238,5,710.224626
1.095238,5,710.242413
-0.928571,4,710.256398
1.071429,4,710.271059
1.119048,6,710.292886
1.095238,5,710.309841
1.095238,5,710.327793
-9.904762,5,710.345772
-9.857143,7,710.369188
-9.880952,6,710.389134
1.071429,4,710.405092
1.095238,5,710.422083
1.071429,4,710.436996
1.071429,4,710.449999
-0.904762,5,710.468948
-9.880952,6,710.490252
1.071429,4,710.503218
1.095238,5,710.520173
-9.880952,6,710.543114
1.071429,4,710.554075
-0.904762,5,710.573277
1.071429,4,710.589234
-9.880952,6,710.609181
-9.880952,6,710.631122
1.071429,4,710.64408
1.095238,5,710.673693
1.071429,4,710.688858
1.095238,5,710.732074
1.095238,5,710.75007
1.095238,5,710.76902
1.071429,4,710.784977
-9.880952,6,710.806455
1.071429,4,710.82199
1.071429,4,710.837842
-9.904762,5,710.855794
1.071429,4,710.870754
-9.880952,6,710.889703
1.095238,5,710.907655
1.071429,4,710.922884
-9.880952,6,710.942209
1.071429,4,710.956169
1.071429,4,710.969134
-9.904762,5,710.987086
1.071429,4,711.002079
1.071429,4,711.017065
-9.904762,5,711.033066
1.071429,4,711.048026
1.071429,4,711.063851
-9.880952,6,711.083824
1.071429,4,711.099785
1.071429,4,711.112917
1.071429,4,711.128264
1.095238,5,711.148213
1.071429,4,711.164047
1.071429,4,711.180004
1.071429,4,711.195961
1.071429,4,711.209924
1.071429,4,711.228312
1.071429,4,711.245267
-0.904762,5,711.265202
-9.880952,6,711.285149
-9.880952,6,711.305095
1.071429,4,711.321119
1.071429,4,711.338073
1.095238,5,711.356006
1.071429,4,711.369969
-9.880952,6,711.390782
-9.880952,6,711.410672
1.071429,4,711.426307
-9.904762,5,711.44308
-9.857143,7,711.466019
-9.904762,5,711.482082
1.095238,5,711.498036
1.071429,4,711.516046
1.095238,5,711.538923
1.071429,4,711.557873
1.071429,4,711.575402
1.071429,4,711.592048
1.071429,4,711.60568
-9.880952,6,711.627026
1.095238,5,711.645186
1.071429,4,711.657154
1.071429,4,711.672959
-9.880952,6,711.692827
1.071429,4,711.708785
1.071429,4,711.725406
1.095238,5,711.745244
1.071429,4,711.761732
-9.904762,5,711.779682
1.071429,4,711.795848
1.071429,4,711.816715
1.071429,4,711.834193
1.071429,4,711.856135
1.071429,4,711.878075
1.071429,4,711.911057
-9.857143,7,711.934075
1.095238,5,711.952027
1.071429,4,711.966495
1.095238,5,711.985711
1.071429,4,712.002394
1.071429,4,712.016356
1.071429,4,712.032068
1.071429,4,712.04902
1.071429,4,712.064153
1.119048,6,712.086095
-9.880952,6,712.108235
1.142857,7,712.133744
1.095238,5,712.151409
1.071429,4,712.164432
1.071429,4,712.180116
-9.904762,5,712.197074
-9.904762,5,712.213594
1.071429,4,712.229198
1.071429,4,712.245243
1.071429,4,712.259204
1.071429,4,712.272306
1.071429,4,712.287165
-9.880952,6,712.306818
1.071429,4,712.321998
1.071429,4,712.33692
-9.904762,5,712.353922
1.095238,5,712.371524
1.095238,5,712.389359
1.119048,6,712.408978
-9.880952,6,712.427002
1.071429,4,712.442143
1.095238,5,712.46094
-9.880952,6,712.478944
-9.857143,7,712.503658
1.095238,5,712.520681
1.071429,4,712.535641
1.071429,4,712.547609
1.071429,4,712.563503
1.071429,4,712.578463
1.095238,5,712.596938
1.095238,5,712.615887
1.071429,4,712.630847
-9.904762,5,712.6488
1.119048,6,712.670367
1.071429,4,712.6853
1.095238,5,712.703245
1.071429,4,712.71893
-9.928571,4,712.732092
1.119048,6,712.756023
1.071429,4,712.768945
1.071429,4,712.782908
1.119048,6,712.802384
1.095238,5,712.820338
-9.857143,7,712.843719
1.071429,4,712.858702
-9.857143,7,712.879646
1.095238,5,712.897934
1.071429,4,712.912933
1.119048,6,712.932254
-0.904762,5,712.969097
1.095238,5,712.987949
1.119048,6,713.012993
1.095238,5,713.034339
1.071429,4,713.049421
1.071429,4,713.064715
